Name,Price,Colors,Product Link
Slim Fit Suit Pants,$ 59.99,"Beige, Navy blue, Black",https://www.hm.com/en_us/productpage.1207894002.html
Loose-Fit Long-Sleeved Jersey Shirt,$ 17.99,"Brown, Light beige, Black, White",https://www.hm.com/en_us/productpage.1257515004.html
Regular Fit Linen-blend Pants,$ 35.99,"Cream, White",https://www.hm.com/en_us/productpage.1064346001.html
Slim Fit Velvet Blazer,$ 99.00,Navy blue,https://www.hm.com/en_us/productpage.1231757001.html
Bootcut Regular High Jeans,$ 39.99,"Denim blue, Dark gray",https://www.hm.com/en_us/productpage.1261441002.html
Bootcut Loose Cargo Jeans,$ 49.99,"Beige, Black/washed, Dark denim gray",https://www.hm.com/en_us/productpage.1256085003.html
Regular Fit Cargo Shorts,$ 29.99,Light beige,https://www.hm.com/en_us/productpage.1158210005.html
Relaxed Fit Oxford Shirt,$ 29.99,"Black, Light beige, Light blue",https://www.hm.com/en_us/productpage.1036739030.html
Loose-Fit Sports Hoodie,$ 49.99,"Dark beige, Taupe, Dark blue",https://www.hm.com/en_us/productpage.1236159002.html
Relaxed Fit Linen Resort Shirt,$ 34.99,"White, Navy blue",https://www.hm.com/en_us/productpage.1165059007.html
Loose Fit Hoodie,$ 34.99,"Black, Light gray melange, Dark brown",https://www.hm.com/en_us/productpage.1240530003.html
Regular Fit Sports Cargo Joggers,$ 44.99,"Khaki green, Black, Dark sage green, Light khaki beige",https://www.hm.com/en_us/productpage.1205589002.html
Loose Fit Ribbed Sweatshirt,$ 39.99,"Dark gray, Cream",https://www.hm.com/en_us/productpage.1254358002.html
Regular-Fit Twill Overshirt,$ 34.99,Black,https://www.hm.com/en_us/productpage.1257837002.html
Relaxed Jeans,$ 39.99,"Dark brown, Cream, Orange, Dark denim blue, Navy blue, White, Denim blue",https://www.hm.com/en_us/productpage.1235422006.html
Relaxed Jeans,$ 39.99,"Black, Light denim blue, Denim blue, Denim gray",https://www.hm.com/en_us/productpage.1228147004.html
Regular Fit Shorts,$ 29.99,"Light beige, White",https://www.hm.com/en_us/productpage.0878987018.html
THERMOLITE® Loose Fit Sweatshirt,$ 29.99,"Forest green, Light beige, Black, Brown",https://www.hm.com/en_us/productpage.1116080008.html
Regular Fit Short-sleeved Jersey Shirt,$ 24.99,"Khaki green, Brown",https://www.hm.com/en_us/productpage.1229117003.html
Regular Fit Corduroy Pants,$ 29.99,Dark beige,https://www.hm.com/en_us/productpage.1230964003.html
Slim Fit Half-Zip Fine-Knit Sweater,$ 29.99,"Light taupe melange, Navy blue, Dark gray melange",https://www.hm.com/en_us/productpage.1234392002.html
Loose Fit Sweatshirt,$ 34.99,"Black, Light gray melange, Light beige, Dark brown",https://www.hm.com/en_us/productpage.1240533001.html
THERMOLITE® Loose Fit Half-zip Sweatshirt,$ 29.99,"Light beige, Light blue",https://www.hm.com/en_us/productpage.1116078007.html
Mid-Length Sports Shorts with DryMove™,$ 17.99,"Dark khaki green, Navy blue, Black, Black, Brown, Dark gray",https://www.hm.com/en_us/productpage.1025404029.html
Relaxed Fit Oxford Shirt,$ 29.99,"Light blue, Light beige, Black",https://www.hm.com/en_us/productpage.1036739005.html
Regular Fit Linen-blend Shirt,$ 19.99,"Dark taupe, White",https://www.hm.com/en_us/productpage.1234387002.html
Loose Jeans,$ 39.99,"Light denim blue, Light denim blue, Denim black",https://www.hm.com/en_us/productpage.1130274013.html
Houston Loose Jeans,$ 39.99,"Denim gray, Light denim blue, Dark denim blue, Black, Dark denim blue, Denim blue-white, Pale denim blue, Dark denim blue, Dark denim gray, Denim gray",https://www.hm.com/en_us/productpage.0979945038.html
Regular-Fit Pattern-Knit Sweater,$ 49.99,"Cream, Navy blue",https://www.hm.com/en_us/productpage.1249718001.html
Regular-Fit Cable-Knit Shirt,$ 39.99,"Black, Beige",https://www.hm.com/en_us/productpage.1248237004.html
5-pack Mid-Length Boxer Briefs with Lycra®,$ 29.99,"Light blue/gray melange, Black, Light blue/navy blue, Navy blue, White, Dark red/black, Gray melange, Gray/black, Sage green/gray melange",https://www.hm.com/en_us/productpage.1070271019.html
Regular Fit Linen-Blend Resort Shirt,$ 29.99,"White, Navy blue, Light beige, Light blue",https://www.hm.com/en_us/productpage.1228015001.html
5-pack Short Boxer Briefs with Lycra®,$ 29.99,"Gray/black, Black, Light blue/navy blue, Navy blue, White, Gray melange, Dark red/black, Light blue/gray melange, Sage green/beige",https://www.hm.com/en_us/productpage.1070268003.html
Regular Fit Tapered Joggers,$ 24.99,"Gray melange, Beige, Dark gray",https://www.hm.com/en_us/productpage.1245348002.html
Loose-Fit Sports Tank Top with DryMove™,$ 14.99,"Black, Khaki green/patterned, Black/patterned",https://www.hm.com/en_us/productpage.1227428005.html
Regular Fit Quilted Vest,$ 49.99,"Black, Brown/plaid",https://www.hm.com/en_us/productpage.1230653003.html
Loose Fit Jersey Shirt,$ 34.99,Light gray,https://www.hm.com/en_us/productpage.1255438001.html
Loose Fit Hoodie,$ 39.99,"Black/Metallica, Black/Led Zeppelin, Black/apoh, Black/Nirvana, Black/Kodak, Black/Formula 1, Black/Nirvana, Black/Fender, Cream/Rocky, Beige/Jean-Michel Basquiat, Black/Korn",https://www.hm.com/en_us/productpage.1065654052.html
Pajama T-Shirt and Shorts,$ 39.99,"Light beige, Brown, Black",https://www.hm.com/en_us/productpage.1255901003.html
Loose Fit Water-Repellent Windbreaker,$ 59.99,"Dark brown, Black",https://www.hm.com/en_us/productpage.1228982002.html
Regular Fit Sports gilet in ThermoMove™,$ 59.99,Black,https://www.hm.com/en_us/productpage.1268598001.html
Activewear Hooded Jacket in DryMove™,$ 49.99,Black,https://www.hm.com/en_us/productpage.1232209002.html
Slim Fit Rib-Knit Sweater,$ 34.99,"Cream, Black",https://www.hm.com/en_us/productpage.1232048003.html
Loose-Fit Sports Tank Top with DryMove™,$ 14.99,"Black/patterned, Khaki green/patterned, Black",https://www.hm.com/en_us/productpage.1227428004.html
3-pack Regular Fit Polo Shirts,$ 49.99,"Beige/sage green, White/light blue, White/blue/black",https://www.hm.com/en_us/productpage.1216809003.html
Slim Fit Fine-Knit V-Neck Sweater,$ 24.99,"Navy blue, Dark gray, Dark beige, Black",https://www.hm.com/en_us/productpage.1240011002.html
Regular Fit Textured-Knit Cardigan,$ 49.99,"Cream, Navy blue",https://www.hm.com/en_us/productpage.1241023001.html
3-pack Slim Fit Jersey Shirts,$ 34.99,"White/gray/black, Light blue/white/black, Light beige/navy blue, White/beige/black, Blue/beige/dark green, Black/gray, Black",https://www.hm.com/en_us/productpage.0578626028.html
Slim Fit Ribbed Tank Top,$ 9.99,"Cream, Dark gray, Navy blue",https://www.hm.com/en_us/productpage.1241038001.html
Regular Fit Sports Tank Top in DryMove™,$ 24.99,"Black, White",https://www.hm.com/en_us/productpage.1250076001.html
Regular Fit Linen-Blend Shirt,$ 29.99,"Light beige, Navy blue, White, White",https://www.hm.com/en_us/productpage.1238294004.html
Loose-Fit Sports Shirt with DryMove™,$ 17.99,"Black/Work Hard, Gray/Dopamine",https://www.hm.com/en_us/productpage.1158018035.html
Flannel Pajama Pants,$ 24.99,"Red/blue plaid, Light gray/plaid",https://www.hm.com/en_us/productpage.1248105004.html
Twill Jacket,$ 49.99,Dark blue,https://www.hm.com/en_us/productpage.1243036001.html
Regular Fit Sports Joggers,$ 32.99,"Light gray melange, Black",https://www.hm.com/en_us/productpage.1199781005.html
Loose Fit Flannel shirt,$ 24.99,"Beige/plaid, Gray/checked, Dark blue/checked, Black/checked",https://www.hm.com/en_us/productpage.1231416002.html
Short Sports Shorts with DryMove™,$ 24.99,"Black, Dark gray, Gray",https://www.hm.com/en_us/productpage.1252014001.html
Slim Fit Ribbed Tank Top,$ 8.99,"Dark brown, Black, White, Gray melange, Gray melange",https://www.hm.com/en_us/productpage.1158014008.html
Double-Layered Sports Shorts in DryMove™,$ 39.99,"Black, Rust red, Dark turquoise",https://www.hm.com/en_us/productpage.1250862001.html
Regular Fit Wool-Blend Overshirt,$ 49.99,"Dark khaki green, Navy blue",https://www.hm.com/en_us/productpage.1231426002.html
Slim Fit Textured-knit Polo Shirt,$ 36.99,Cream,https://www.hm.com/en_us/productpage.1219129001.html
Regular Fit Herringbone-Patterned Sweatshirt,$ 34.99,"Navy blue, Light beige, Dark brown",https://www.hm.com/en_us/productpage.1254055001.html
Regular Fit Cotton Shirt,$ 34.99,"Navy blue, Dark green/plaid",https://www.hm.com/en_us/productpage.1231422001.html
Regular-Fit Cotton Cargo Joggers with DryMove™,$ 44.99,"Dark blue, Dark gray, Black, Light taupe, Khaki green",https://www.hm.com/en_us/productpage.1207918006.html
Loose Fit Textured Resort Shirt,$ 49.99,Black,https://www.hm.com/en_us/productpage.1254663002.html
Loose Fit Long-Sleeved Sports Shirt,$ 24.99,Black,https://www.hm.com/en_us/productpage.1250765001.html
Water-repellent Softshell Jacket,$ 84.99,Dark khaki green,https://www.hm.com/en_us/productpage.1067835005.html
Regular Fit Hoodie,$ 24.99,Light taupe,https://www.hm.com/en_us/productpage.0815092033.html
Regular Fit Sports Shirt in DryMove™,$ 17.99,"Dark turquoise, Black, White, Rust red",https://www.hm.com/en_us/productpage.1254121001.html
Pajama T-Shirt and Shorts,$ 39.99,"Brown, Light beige, Black",https://www.hm.com/en_us/productpage.1255901001.html
Regular Fit Half-Zip Sweater,$ 49.99,"White, Dark brown, Navy blue",https://www.hm.com/en_us/productpage.1235152001.html
Regular Fit Linen-blend Pants,$ 34.99,"White melange, White",https://www.hm.com/en_us/productpage.1129534001.html
Regular Fit Fine-Knit Sweater,$ 34.99,Cream,https://www.hm.com/en_us/productpage.1232050001.html
Loose Fit Scuba Hoodie,$ 49.99,Dark gray/SH,https://www.hm.com/en_us/productpage.1254866002.html
Regular Fit Oxford Shirt,$ 29.99,"Light blue, White, Beige, Dark khaki green, Charcoal gray",https://www.hm.com/en_us/productpage.1013956003.html
Regular Fit Long-Sleeved Waffled Shirt,$ 24.99,"Dark gray melange, Navy blue, Cream",https://www.hm.com/en_us/productpage.1240961004.html
Slim Fit Polo Shirt,$ 24.99,"White, Dark beige, White, Beige, Navy blue, Navy blue",https://www.hm.com/en_us/productpage.1247834001.html
2-pack Regular Fit Sports Tank Tops in DryMove™,$ 29.99,Black/white,https://www.hm.com/en_us/productpage.1245137001.html
Oversized Fit Cotton T-Shirt,$ 24.99,"Black, Cream",https://www.hm.com/en_us/productpage.1264530002.html
Regular Fit Piqué T-Shirt,$ 9.99,Navy blue,https://www.hm.com/en_us/productpage.1260605003.html
Slim Fit Pants,$ 39.99,"Light gray, Black",https://www.hm.com/en_us/productpage.1237698002.html
Regular Fit Waffled Shirt,$ 29.99,"Black, White",https://www.hm.com/en_us/productpage.1225159001.html
Sports Tank Top in DryMove™,$ 17.99,"Black/Training Team, Khaki green",https://www.hm.com/en_us/productpage.1232910005.html
Regular Fit Creased Pants,$ 49.99,"Light beige, Navy blue",https://www.hm.com/en_us/productpage.1263503001.html
Relaxed Fit Work Pants,$ 29.99,White,https://www.hm.com/en_us/productpage.1231065001.html
Loose Fit Printed Hoodie,$ 34.99,"Black/Mysticism, White/Cascade Lake, Forest green, Black/printed motif, Cream/Inner Sanctum, Brown/Wellbeing, Cream/Honest Carl's, Black/FreeAdmission, Light beige/printed motif, Forest green/Ramen, Green/Never Stay Down, Dark brown",https://www.hm.com/en_us/productpage.1122659060.html
Slim-Fit Cycling Shirt with DryMove™,$ 64.99,"White, Black",https://www.hm.com/en_us/productpage.1128369005.html
Regular Fit Mesh Shorts,$ 29.99,White,https://www.hm.com/en_us/productpage.1229328003.html
Regular Fit Pajamas,$ 34.99,"Navy blue/white, White",https://www.hm.com/en_us/productpage.0811107022.html
Relaxed Fit Cargo Pants,$ 49.99,Black,https://www.hm.com/en_us/productpage.1241015001.html
Slim Fit Polo Shirt,$ 24.99,"Navy blue, Dark beige, White, Beige, Navy blue, White",https://www.hm.com/en_us/productpage.1247834003.html
3-pack Slim Fit Jersey Shirts,$ 34.99,"Black/gray, Light blue/white/black, Light beige/navy blue, White/beige/black, Blue/beige/dark green, White/gray/black, Black",https://www.hm.com/en_us/productpage.0578626034.html
Regular Fit Linen-blend Shirt,$ 29.99,"Beige/white striped, Black, Light beige",https://www.hm.com/en_us/productpage.0965257027.html
Pajama T-Shirt and Shorts,$ 39.99,"Black, Light beige, Brown",https://www.hm.com/en_us/productpage.1255901002.html
Loose-Fit Sports Hoodie with DryMove™,$ 44.99,"Navy blue, Black, Navy blue, Black/Natural Power, Black/Dopamine, Dark green",https://www.hm.com/en_us/productpage.1158129007.html
Regular Fit Linen-Blend Resort Shirt,$ 29.99,"Light beige, Navy blue, White, Light blue",https://www.hm.com/en_us/productpage.1228015002.html
Regular Fit Lightweight Running Shirt in DryMove™,$ 19.99,"Black, White",https://www.hm.com/en_us/productpage.1209707001.html
Double-Layered Sports Shorts in DryMove™,$ 39.99,"Rust red, Black, Dark turquoise",https://www.hm.com/en_us/productpage.1250862002.html
Slim Fit Textured-knit Polo Shirt,$ 34.99,"Navy blue, White",https://www.hm.com/en_us/productpage.1232217003.html
Regular Fit Sports Shirt in DryMove™,$ 17.99,"White/Training Team, Dark green/patterned, Black, White, White/Team Training, Khaki green/patterned, Blue",https://www.hm.com/en_us/productpage.1228984006.html
3-pack Slim Fit Jersey Shirts,$ 34.99,"Black, Light blue/white/black, Light beige/navy blue, White/beige/black, Blue/beige/dark green, White/gray/black, Black/gray",https://www.hm.com/en_us/productpage.0578626030.html
2-pack Regular Fit Pajama Pants,$ 34.99,"Gray melange/navy blue, Black/dark gray melange",https://www.hm.com/en_us/productpage.0827792021.html
Loose Fit Pleated Shirt,$ 29.99,"Black, Light beige",https://www.hm.com/en_us/productpage.1229332001.html
Loose Fit Sports Nylon Anorak,$ 89.99,Black,https://www.hm.com/en_us/productpage.1228227001.html
Regular Fit Sports Shirt in DryMove™,$ 17.99,"Khaki green/patterned, Dark green/patterned, Black, White, White/Team Training, White/Training Team, Blue",https://www.hm.com/en_us/productpage.1228984007.html
Regular Fit Herringbone-Patterned Sweatshirt,$ 34.99,"Light beige, Navy blue, Dark brown",https://www.hm.com/en_us/productpage.1254055002.html
Slim Fit Linen Shirt,$ 49.99,"White, Sage green, Light blue",https://www.hm.com/en_us/productpage.1212180001.html
5-pack Short Boxer Briefs with Lycra®,$ 29.99,"Light blue/gray melange, Black, Light blue/navy blue, Navy blue, White, Gray melange, Dark red/black, Gray/black, Sage green/beige",https://www.hm.com/en_us/productpage.1070268014.html
Regular Fit Waffled T-shirt,$ 19.99,"Cream, Navy blue",https://www.hm.com/en_us/productpage.1236121001.html
Double-Layered Sports Shorts in DryMove™,$ 39.99,"Dark turquoise, Black, Rust red",https://www.hm.com/en_us/productpage.1250862003.html
Muscle-Fit Sports Shirt with DryMove™,$ 17.99,"Dark khaki green melange, Light gray melange, Black melange, Navy blue, Dark gray melange, Dark turquoise, Dark blue melange",https://www.hm.com/en_us/productpage.0653275035.html
Regular Fit Velvet Pants,$ 49.99,"Black, Beige",https://www.hm.com/en_us/productpage.1242039002.html
Regular Fit Tailored Pants,$ 49.99,"Dark brown, Black",https://www.hm.com/en_us/productpage.1232151002.html
Regular Fit Chino Shorts,$ 24.99,"Dark turquoise, Light beige",https://www.hm.com/en_us/productpage.1127680012.html
Socks,$ 5.99,"White/black, White/forest green, White/striped, White/burgundy striped, White/gray striped, White/sage green",https://www.hm.com/en_us/productpage.0742400164.html
Regular Fit Cropped Pants,$ 49.99,"Beige, Black",https://www.hm.com/en_us/productpage.1232212003.html
Regular Fit Flared Linen-blend Pants,$ 39.99,White,https://www.hm.com/en_us/productpage.1226526002.html
5-pack Socks,$ 17.99,"White/gray/navy blue/black, White, Black, Light gray melange",https://www.hm.com/en_us/productpage.1188057006.html
Relaxed Jeans,$ 39.99,"White, Cream, Orange, Dark denim blue, Navy blue, Dark brown, Denim blue",https://www.hm.com/en_us/productpage.1235422002.html
Socks,$ 4.99,White,https://www.hm.com/en_us/productpage.1024606002.html
Bootcut Loose Cargo Jeans,$ 49.99,"Black/washed, Beige, Dark denim gray",https://www.hm.com/en_us/productpage.1256085002.html
Loose Fit Utility Pants,$ 59.99,Beige,https://www.hm.com/en_us/productpage.1234379002.html
Slim Denim Shorts,$ 24.99,"Light denim blue, Black, Denim blue",https://www.hm.com/en_us/productpage.1213212003.html
Slim Cargo Jeans,$ 49.99,"Light denim blue, Light denim gray",https://www.hm.com/en_us/productpage.1207730006.html
5-pack Socks,$ 17.99,"Gray melange, White/black striped, White/gray",https://www.hm.com/en_us/productpage.0647207063.html
Skinny Fit Suit Pants,$ 39.99,"Black, Dark blue, Navy blue, Dark gray, Dark blue, Dark gray, Burgundy",https://www.hm.com/en_us/productpage.0714032038.html
Slim Jeans,$ 24.99,"Pale denim blue, Black",https://www.hm.com/en_us/productpage.1024256012.html
Slim-Fit Cotton Chinos,$ 29.99,"Dark gray, Cream, Black, Beige, Navy blue, Beige",https://www.hm.com/en_us/productpage.1248348007.html
Baggy Cargo Jeans,$ 39.99,"Denim blue, Denim gray, Denim blue",https://www.hm.com/en_us/productpage.1235414007.html
5-pack Short Cotton Boxer Shorts,$ 24.99,"Red/black, Navy blue, Gray melange, Black, Gray/black",https://www.hm.com/en_us/productpage.1129809014.html
Regular Fit Textured-weave Resort Shirt,$ 39.99,Navy blue,https://www.hm.com/en_us/productpage.1257444001.html
Bamboo Viscose-Blend Socks,$ 4.99,"Burgundy, Black, Light gray melange, Sky blue, Cream, Dark gray melange, Navy blue, Light blue, Forest green, Navy blue",https://www.hm.com/en_us/productpage.1248899006.html
Bamboo Viscose-Blend Socks,$ 4.99,"Navy blue, Black, Light gray melange, Sky blue, Cream, Dark gray melange, Navy blue, Light blue, Forest green, Burgundy",https://www.hm.com/en_us/productpage.1248899002.html
Regular Fit Wool-Blend Jacket,$ 169.00,"Dark taupe, Navy blue/pinstriped",https://www.hm.com/en_us/productpage.1239152003.html
Motif-detail Socks,$ 6.99,"White/Pulp Fiction, Black/Basquiat, White/Keith Haring, White/Basquiat, White/Keith Haring, White/Basquiat, Black/Coca-Cola, Black/Keith Haring, White/Coca-Cola, White/Basquiat, Light blue/PANTONE, Black/Coca-Cola, Black/Basquiat, Black/Keith Haring, Blue/Keith Haring, Black/PANTONE, Black/Pulp Fiction, Navy blue/PANTONE, White/Keith Haring, Black/Keith Haring",https://www.hm.com/en_us/productpage.1072353110.html
